costumer_id,recom_articles
16988726785698153457,"[768912001, 781413001, 716581002, 764618001, 714826005, 823791001, 731407004, 799017001, 754425002, 809961004, 568601006, 833486001, 708740018, 764542002, 569678002, 677899001, 705966006, 706371001, 807379003, 717779004, 745475014, 798952007, 696125001, 657227002, 656914001, 763282001, 745250003, 554450003, 770615001, 889575002, 757900001, 801420003, 660599013, 689389032, 916598001, 586310001, 587137009, 624486002, 816759029, 713993078, 857163001, 707051002]"
17092239961354817404,"[673144001, 687704001, 708472003, 724405002, 733045002, 565379022, 793911001, 738540001, 709177001, 811905001, 599580017, 654046001, 762846001, 695542005, 616635001, 813451002]"
17160905364186836922,"[612075008, 681376001, 903840002, 399201026, 817280008, 846581001, 767317001, 716853002, 752437001, 699445001, 659381001, 746069006, 789770001, 844906001, 589599001, 663679001, 658495001, 706016028, 764927001, 802815001, 815028001, 718292001, 793108003, 753737001, 837694001, 837438002, 879166004, 762846008, 796243001, 641715002, 544627004, 842952001, 636392001, 835549001, 566621002, 823101001, 643357001, 573085005, 811773002, 746994001, 883026001, 730482003, 688498001, 724402005, 581298006, 828114003, 573085020, 566941024, 836284002, 610776001, 716348008, 735121001, 631409002, 926502001, 501286001, 800390001, 910278001, 572998001, 624486002, 719238004, 791803001, 670043002, 674651001, 611024002, 902288003, 763280003, 883275001, 620933002, 590928011, 879781004, 865594002, 669882004, 785018005, 768879001, 812207002, 891663002, 745199003, 620762018, 316441001, 730683050, 643577001, 877273001, 453358002, 554598067, 576739001, 822115001, 825720001, 882840002, 647416001, 764280004, 732920002, 737432001, 552473031, 764280001, 716045001, 781613001, 803757002, 837741001, 857901001, 813602001, 826498003, 731160021, 687704022, 794007001, 685687004, 611415005, 619884001, 876332002, 617036003, 776237030, 373506024, 805505001, 711521004, 831446001, 886390002, 521302004, 761067001, 916235002, 874891003]"
17162190393538770163,"[853792005, 758581001, 868309002, 727029001, 408875018, 816597006, 635146001, 803594004, 824778004, 707135001, 877279002, 638228002, 738943010, 806388002, 676052008, 736681001, 753737001, 770345002, 852585002, 661417005, 678942001, 748574002, 689022002, 697054004, 688105011, 646067002, 629758013, 705800001, 657512001, 724904001, 762856001, 881362001, 782066002, 726226002, 712914003, 875719003, 812167004, 783346016, 756209001, 825585002, 890683001, 640539002, 846139003, 759814011, 760667004, 814224002, 591088003, 879248004, 757552006, 663568009, 759909002, 636421003, 723109001, 691834001, 721178002, 758650003, 917434004, 669562001, 818031001, 556527004, 852523001, 461327006, 814116001, 687034024, 559193001, 883033001, 607705002, 900398001, 734435001, 659854010, 732611003, 747939002, 872920001, 659832001, 682520001, 825720004, 568601030, 830733001, 712216009, 809901003, 757741003, 880738001, 824194002, 456163030, 870188001, 809206001, 875350001, 708311029, 810838009, 556438013]"
17169354442676680239,"[568931009, 795440002, 614848003, 852584001, 490176004, 399136004, 893064003, 749205001, 599580042, 666061003, 804992016, 748566033, 788946001, 510018004, 488546006, 658298006, 640807001, 647023001, 580482011, 723799001, 754223009, 687524003, 537346020, 760425001, 855793001, 399201002, 589641004, 832473004, 736678002, 755566002, 636323001]"
17217418547002798950,"[704128001, 355072002, 838357002, 666581003, 689109003, 762261005, 723669002, 873706001, 350911002, 679508002, 732842021, 537065001, 632982059, 825086001, 820563003, 791293002, 630141002, 487827024, 745298001, 770578001, 895506003, 671783001, 737639001, 559634018, 798972004, 775996012, 660497006, 743633008, 589222001, 832166002, 718438002, 711462005, 623632001, 502224001, 736592003, 591334019, 512251012, 683621001, 554598027, 759482001, 661306005, 668815001, 896527002, 856527002, 778064028, 731407005, 600932001, 754404004, 798265001, 837049002, 678073001, 772537001, 797710001, 842062003, 708366004, 772899001, 657208001, 764280001, 294008005, 726925005, 832482002, 399223001, 808631002, 399223004, 718732001, 742924002, 794572001, 784396004, 831777001, 695457004, 399201005, 380193006, 738230004, 816759029, 399223029, 775435001, 721270012, 623115005, 536139006, 723872001, 761248002, 736672003, 695584003, 777504006, 678965001, 717365002, 685813001, 790645007, 784650001, 429322001, 707743003, 749407004, 649440030, 638751007, 684021022, 664074022, 519583015, 763785001, 910601003, 599945006, 739529007, 817353007, 673396015, 693321007, 744712001, 253448002, 790216001, 585480001, 678280009, 700701002, 572573002, 614429002, 779890001, 702834001, 708466001, 574109012, 803250001, 779250006, 783346008, 574109017, 719239001, 875719003, 790791004, 408647009, 599580001, 746332002, 865073001, 865073002, 671985001, 662577001, 585158001, 688326005, 278811002, 663515004, 189616008, 785861001, 777754001, 842607001, 732463001, 714927003, 724399002, 818031003, 794884001, 547780002, 752516003, 659460003, 832473001, 504154027, 563609005, 312878001, 465816001, 810520002, 781400002, 860525001, 857901001, 738713035, 776237006, 779842001, 743234001, 826498003, 844503001, 674606046, 709996002, 708460006, 834412007, 822017002, 710486001, 743979002, 708459007]"
17226939564266642961,"[747984001, 325542018, 706016001, 723872001, 723669002, 429322001, 873706001, 661306005, 819082006, 668815001, 600932001, 547780002, 659460003, 678073001, 772537001, 607705003, 563609005, 716958001, 806243005, 696155002, 585480001, 810744003, 689165001, 857901001, 572573002, 723341004, 614429002, 630141002, 487827024, 743234001, 849586004, 681373013, 733831001, 399223001, 737639001, 399223004, 372860001, 746332002, 708460006, 399201005, 278811002, 589222001, 399223029, 586955001, 538283002, 536139006]"
17310309601256058507,"[612075008, 644288001, 490176002, 706016001, 825600004, 868544001, 835136002, 764416001, 817280008, 776885001, 685813001, 689109003, 838357002, 706016010, 746069006, 789770001, 844906001, 699178003, 700938003, 762762002, 724906009, 753279001, 740564001, 684340002, 482207016, 511817001, 763785001, 744393002, 846025001, 673396015, 638622001, 785086001, 825086002, 879166004, 780510004, 708472002, 850259001, 641715002, 685683001, 857171002, 827411006, 179208001, 842952001, 253448002, 646536001, 794280001, 651869001, 811773002, 801309002, 858834002, 828114003, 581298006, 790791004, 816423005, 566941024, 823324002, 559634018, 836284002, 743644005, 720572005, 240561001, 631409002, 843537001, 860657001, 872177004, 713993069, 501286001, 718278002, 904422001, 616849012, 909371001, 674651001, 794971001, 572582012, 663515004, 681180030, 572998012, 488561021, 729808002, 611024002, 763280003, 762096002, 736592003, 731280002, 883275001, 683621001, 751557002, 750960002, 631536012, 868939001, 640666001, 909914002, 758650003, 785018005, 760975001, 656015002, 732463001, 768879001, 745199003, 722991001, 898287007, 794884001, 842724003, 652731047, 624633001, 730683050, 665657003, 618287018, 554479018, 316441001, 643577001, 877273001, 811993002, 453358002, 599580083, 797710002, 554598067, 772899001, 868163002, 856440001, 764280001, 863000003, 764280004, 695544005, 889379010, 864216004, 610776001, 742925001, 857901001, 688558018, 552473036, 726925005, 797250001, 761698002, 780322002, 731160021, 687704022, 685687004, 794572001, 776237030, 732545001, 731425001, 711521004, 611020017, 733782001, 673281013, 634411001, 713997050]"
17395903053273414354,"[399201026, 757995011, 687424003, 835136002, 870528005, 612800009, 861685001, 612800016, 743626001, 802815001, 815028001, 662644002, 401044004, 743113001, 786921001, 757427001, 710611002, 646035001, 678942011, 816563005, 636392001, 889000002, 625480002, 843752003, 662888003, 817352006, 785853001, 697054026, 742525002, 746994001, 883026001, 579541076, 686631002, 909884001, 652924010, 652924011, 721457004, 572998001, 624486002, 554450036, 714790008, 621915006, 708432005, 763280008, 798885001, 620933002, 554811020, 892794001, 865594002, 841498008, 815727001, 817721001, 504154027, 687524012, 816953006, 695545008, 658329009, 666382001, 778062001, 622969013, 670499002, 859363003, 893059005, 737432001, 863000003, 843213001, 781613001, 803757002, 806605001, 787095001, 696631001, 858284003, 672748004, 693612003, 717879014, 373506024, 805505001, 841260010, 638657005, 807681007, 746518001, 831446002, 521302004, 761067001, 539723006]"
17517816800751031424,"[584928001, 562245062, 727808006, 848997003, 550309008, 669713001, 795790001, 705966002, 811198001, 691446004, 700966004, 848422001, 718747001, 448515001, 564358012, 375585023]"
17580037341305938743,"[679280001, 446224002, 683024003, 874064001, 745232003, 550309001, 727061002, 711701003, 681381003, 446224016, 701802001, 189626001, 717050001, 816490001, 640154008, 758191001, 872575001, 671663001, 652367003, 663567001, 678687001, 731743002, 849519004, 746644001, 654410023, 349301032, 702249001, 671385002, 681385003, 777273005, 679774001, 437150001, 555102001, 721118001, 724905009, 855198005, 821731001, 611235002, 637283007, 785464001, 695544002, 708845001, 539291001, 734077003, 746509004, 757709005, 619778001, 713997016, 637255001, 419634010, 686631001, 649671004, 716951001, 746087002, 753916001, 640716001, 629420002, 780172004, 681180006, 704849001, 355569002, 739953004, 854550001, 667446001, 648998001, 680262003, 708379004, 663515001, 626587004]"
17652295217545599037,"[648320002, 717664002, 821152003, 827637001, 841173002, 857621003, 726229003, 860949002, 685813007, 581162007, 685813016, 797567002, 399223068, 845428004, 770825001, 830313001, 932798001, 597918001, 618942001, 879294003, 845790006, 836267001, 854920001, 505512004, 519583045, 572797001, 587229001, 621757003, 918717001, 830365003, 720125007, 487827024, 572797009, 846354001, 862482002, 400285020, 879996001, 798407010, 717884003, 737852001, 797084005, 681916009, 720125040, 680262003, 714790008, 720125051, 761968001, 783280001, 878800002, 714790017, 683024003, 790096002, 714790024, 768229001, 747045001, 664133001, 633285002, 842245002, 571706001, 814650001, 759482001, 796239001, 693242014, 701657003, 829977004, 671022001, 890766001, 845614003, 658403001, 713699002, 583534009, 866755001, 714083009, 738072001, 708472003, 744600004, 808653001, 759266001, 610776023, 399223001, 660599001, 399223004, 640716001, 867948001, 671852003, 523489001, 701729002, 821057001, 839521001, 886241001, 872278001, 704630003, 399223028, 564310008, 852523001, 607691002]"
17657386872456721794,"[852584001, 701792002, 893064003, 490176004, 399136004, 904712001, 727557001, 599580042, 790368009, 861173004, 575141005, 858381004, 804992016, 748566033, 788946001, 880195002, 773602002, 658298006, 723799001, 580482011, 796210012, 754223009, 552604001, 687524003, 537346020, 702969001, 399201002, 820601001, 814129002, 880358001, 816494003, 636323001, 822355002, 671515003, 747099005]"
17685829231157282976,"[878720001, 836480003, 708352004, 408875020, 628927001, 643535001, 899247005, 496762018, 539209001, 496111018, 660308009, 662553002, 720473004, 780297006, 795417003, 775838001, 670942002, 555550003, 823118001, 892558001, 659459001, 853251001, 657283003, 892051002, 510675005, 893106001, 669874002, 516903008, 738924001, 890684002, 681373027, 808305003]"
17708639369582808660,"[755440001, 355072002, 574752003, 695632001, 790448003, 829168004, 762096004, 695632002, 761701001, 876053002, 153115019, 706016011, 669605003, 718549003, 856405001, 705258001, 813898002, 753237011, 879066001, 740943001, 568597021, 866383006, 877332001, 874916005, 832884008, 822201002, 622745003, 881817008, 568601020, 639838015, 680264001, 802344001, 608776002, 766829001, 673677002, 843869003, 762205002, 399256013, 233091020, 510210001, 605106002, 717490002, 655261009, 608776021, 742663001, 726183002, 752471003, 811783005, 743644003, 805323001, 393447015, 819137001, 663937002, 702657001, 680374001, 821062001, 702774003, 659302004, 539787001, 740235002, 733419005]"
17866951915877159595,"[875040001, 687424005, 760597001, 588245003, 551370001, 873279001, 563519008, 723529003, 635049004, 671433004, 811198001, 698718002, 879294002, 877278002, 764563002, 776179003, 804691004, 589599042, 856232002, 739144005, 806269001, 762205003, 756904012, 573085010, 578023001, 735751001, 881031001, 307239004, 649671004, 431570014, 757671007, 852775004, 746076001, 694321001, 752689002, 760806001, 568593010, 820464003, 564358023, 189616008, 728997001, 845541001, 707269003, 707269004, 716581003, 849637002, 793018001, 796239001, 810927001, 700079002, 818031004, 457892003, 610543011, 586896039, 723353002, 633977002, 537817011, 751587001, 748579001, 764355004, 811907006, 759480001, 849112001, 711032002, 865240001, 715469001, 553069002, 717464010, 777229004, 759021003, 781613006, 537688015, 742274001, 842605015, 580482011, 736887003, 776237020, 693708002, 909185001, 228257002, 665089002, 692833004, 690593002, 839265002, 661686001, 725718001, 849643001, 745963002]"
18039333293235390189,"[490176001, 903840002, 375585027, 727808006, 817280008, 684341001, 752437001, 757557003, 752512009, 809525002, 746069006, 789770001, 844906001, 727615001, 764927001, 731743004, 545258017, 806388005, 771337002, 843817003, 670942001, 924243002, 901928001, 782568002, 680264001, 823101001, 811773002, 738418003, 730482003, 828114003, 636359001, 795975003, 649308001, 777148001, 836284002, 826492007, 910278001, 814246002, 758790001, 791803001, 670043002, 674651001, 646821001, 842245002, 561797003, 653018001, 669882004, 775482004, 768879001, 812207002, 745199003, 765988001, 720473001, 784313002, 874937001, 707225001, 548613036, 316441001, 643577001, 877273001, 719214003, 554598067, 576739001, 514179003, 622979003, 751480001, 647416001, 640664003, 732920002, 857901001, 818029003, 768610001, 761698002, 710114003, 731160021, 687704022, 776237030, 906657001, 834753002, 711521004, 831446001, 616598002, 886390002, 735094005, 883275001]"
18045197430357334101,"[850224001, 757995011, 763280008, 760597001, 470789001, 606107001, 554811020, 815851001, 681594001, 736218002, 736090003, 717370001, 734874002, 841498008, 739903001, 811663002, 643396001, 624148003, 401044004, 817721001, 805321001, 560393001, 784537005, 903374001, 583534002, 838099001, 893059005, 719128001, 625480002, 843752003, 870776002, 710056001, 921944001, 399256005, 815549001, 697054026, 749885001, 661373001, 539291001, 487827024, 726226002, 709746003, 702802003, 696631001, 776237022, 909884001, 786668001, 858284003, 578316001, 652924010, 652924011, 786657004, 639985002, 779622003, 757286005, 690107001, 759814011, 741259006]"
